Date,Temperature (C),Precip Type,Humidity,Wind Speed (km/h),Pressure (millibars),Summary,Ordinal
2012-06-11,27.8666666667,0,0.93,17.9032,1012.41,18,734665
2012-06-12,30,0,0.93,32.2,1014.3,18,734666
2012-06-13,26.1111111111,0,0.85,14.2163,1017.11,18,734667
2012-06-14,22.8111111111,0,0.93,20.93,1015.43,18,734668
2012-06-15,25,0,0.93,22.54,1009.4,18,734669
2012-06-16,25,0,0.77,22.54,1012.33,7,734670
2012-06-17,18.8888888889,0,0.93,22.54,1015.82,18,734671
2012-06-18,18.8888888889,0,0.96,16.1,1019.7,18,734672
2012-06-19,22.7777777778,0,0.96,11.0929,1022.55,18,734673
2012-06-20,8.1777777778,0,1,23.9568,1023.71,18,734674
2012-06-21,13.8388888889,0,0.83,29.4147,1020.88,18,734675
2012-06-22,15,0,0.93,17.0177,1025.29,18,734676
2012-06-23,11.0888888889,0,1,21.9604,1032.16,18,734677
2012-06-24,7.2944444444,0,1,15.7297,1032.3,18,734678
2012-06-25,9.8388888889,0,1,9.2092,1031.13,18,734679
2012-06-26,9.9555555556,0,1,12.3004,1026.71,18,734680
2012-06-27,11.0666666667,0,1,19.1107,1024.14,18,734681
2012-06-28,12.6611111111,0,0.96,21.6706,1019.28,18,734682
2012-06-29,11.1333333333,0,1,13.6528,1022.04,18,734683
2012-06-30,9.8555555556,1,1,16.8406,1023.76,18,734684
2012-07-01,22.2222222222,1,0.76,22.54,1032.5,18,734685
2012-07-02,9.4444444444,1,0.86,14.49,1032.73,18,734686
2012-07-03,25,0,0.94,16.8567,1019.1,18,734687
2012-07-04,27.2222222222,0,0.9,27.37,1012.6,18,734688
2012-07-05,26.1111111111,0,0.94,28.98,1007.9,18,734689
2012-07-06,23.7,0,0.96,20.93,1009.8,18,734690
2012-07-07,24.8444444444,0,0.93,32.4093,1013.19,18,734691
2012-07-08,22.2111111111,0,0.7,25.76,1017.47,18,734692
2012-07-09,19.05,0,0.8,22.2019,1024.3,18,734693
2012-07-10,15.0166666667,1,0.69,28.98,1030.36,18,734694
2012-07-11,16.1111111111,1,0.76,27.37,1030,18,734695
2012-07-12,17.7777777778,0,0.64,20.93,1025.1,18,734696
2012-07-13,18.8888888889,0,0.89,41.86,1023.4,18,734697
2012-07-14,10,0,0.95,32.2,1025.3,18,734698
2012-07-15,13.75,0,0.86,41.86,1008.52,18,734699
2012-07-16,18.0388888889,1,0.84,37.8028,1025.37,18,734700
2012-07-17,7.8666666667,1,0.82,20.93,1025,18,734701
2012-07-18,7.2222222222,1,0.85,20.286,1023.9,18,734702
2012-07-19,5.0722222222,1,0.75,22.54,1031.9,18,734703
2012-07-20,7.2555555556,1,0.8,14.49,1035.5,18,734704
2012-07-21,29.8777777778,1,0.83,15.8263,1037.1,18,734705
2012-07-22,30,0,0.96,12.88,1025.58,18,734706
2012-07-23,27.8277777778,0,0.92,9.66,1026.6,18,734707
2012-07-24,30,0,0.93,40.25,1022.7,26,734708
2012-07-25,12.7777777778,0,0.93,31.6687,1024.11,18,734709
2012-07-26,11.1111111111,0,0.96,20.93,1016.7,18,734710
2012-07-27,13.8888888889,0,0.94,14.49,1010.35,18,734711
2012-07-28,17.7777777778,0,0.9,24.15,1010.4,18,734712
2012-07-29,17.2222222222,0,0.83,27.37,1019.07,18,734713
2012-07-30,28.8888888889,0,0.83,12.88,1018.7,18,734714
2012-07-31,31.1111111111,1,0.92,14.49,1015.82,18,734715
2012-08-01,10,1,0.88,28.98,1016.32,18,734716
2012-08-02,8.8555555556,0,0.86,30.59,1023.03,18,734717
2012-08-03,3.9722222222,1,0.93,14.49,1025.3,18,734718
2012-08-04,7.2222222222,1,0.92,33.81,1023.44,18,734719
2012-08-05,5,1,0.76,40.25,1016.52,18,734720
2012-08-06,2.7777777778,1,0.84,27.37,1022.5,18,734721
2012-08-07,1.0222222222,1,0.93,14.49,1026.45,18,734722
2012-08-08,0.1388888889,1,1,12.2843,1032.3,18,734723
2012-08-09,3.3333333333,1,0.96,28.98,1027.96,18,734724
2012-08-10,1.1277777778,1,0.93,37.03,1020.2,18,734725
2012-08-11,1.7166666667,1,0.99,20.93,1021.6,18,734726
2012-08-12,6.1111111111,1,0.99,20.93,1021.9,18,734727
2012-08-13,2.3277777778,1,0.89,22.54,1029.2,18,734728
2012-08-14,1.9611111111,1,0.96,17.71,1030.4,18,734729
2012-08-15,6.1111111111,1,0.93,17.71,1034.7,18,734730
2012-08-16,3.8888888889,1,0.93,9.66,1034.4,18,734731
2012-08-17,0.8888888889,1,1,20.93,1032.07,18,734732
2012-08-18,6.1111111111,1,0.96,24.15,1023.33,18,734733
2012-08-19,11.1111111111,0,0.89,38.64,1019.3,18,734734
2012-08-20,7.2222222222,1,0.82,22.54,1022.3,10,734735
2012-08-21,1.1111111111,1,0.96,17.71,1024.1,18,734736
2012-08-22,11.1444444444,0,0.96,38.64,1020.8,18,734737
2012-08-23,-9.95,1,0.88,22.8137,1030.7,18,734738
2012-08-24,-10,1,0.88,22.54,1030.2,18,734739
2012-08-25,-8.8888888889,1,0.88,14.49,1032.1,18,734740
2012-08-26,-8.8888888889,1,0.88,20.93,1029.4,18,734741
2012-08-27,-6.1111111111,1,0.88,22.0409,1036.8,18,734742
2012-08-28,-7.7777777778,1,0.91,17.71,1037,18,734743
2012-08-29,3.9388888889,1,0.96,11.27,1030.37,18,734744
2012-08-30,7.2222222222,0,0.96,12.88,1031.81,18,734745
2012-08-31,17.2222222222,0,0.92,13.1859,1030.83,18,734746
2012-09-01,36.0833333333,1,0.96,11.5759,1041.54,18,734747
2012-09-02,4.0277777778,1,0.93,7.3899,1041.73,18,734748
2012-09-03,9.9222222222,1,1,14.6832,1038.79,18,734749
2012-09-04,9.95,1,1,19.9479,1026.8,18,734750
2012-09-05,9.8833333333,1,0.83,22.7493,1020.6,18,734751
2012-09-06,12.0444444444,0,0.77,36.708,1012.37,18,734752
2012-09-07,12.8666666667,0,0.8,39.5416,1011.49,18,734753
2012-09-08,12.5388888889,0,0.94,21.5418,1018.78,18,734754
2012-09-09,24.4,0,0.89,16.6474,1019.25,18,734755
2012-09-10,24.95,0,0.93,13.7816,1019.64,18,734756
2012-09-11,27.1944444444,0,0.93,10.9641,1019.75,18,734757
2012-09-12,34.9722222222,0,0.86,21.5257,1018.23,18,734758
2012-09-13,34.95,0,0.79,10.9641,1018.97,17,734759
2012-09-14,36.1277777778,0,0.96,8.8067,1017,17,734760
2012-09-15,36.25,0,0.86,11.3666,1015.38,18,734761
2012-09-16,37.8,0,0.86,16.5991,1015.61,18,734762
2012-09-17,37.2388888889,1,0.96,15.295,1026.13,18,734763
2012-09-18,7.2166666667,1,0.96,25.438,1027.73,18,734764
2012-09-19,4.8166666667,1,0.93,22.8298,1041.93,18,734765
2012-09-20,2.5444444444,1,0.92,7.6153,1036.29,17,734766
2012-09-21,2.6222222222,1,0.89,8.8067,1030.5,18,734767
2012-09-22,1.2055555556,1,0.96,10.3362,1035.41,18,734768
2012-09-23,2.3722222222,0,0.93,9.177,1039.04,18,734769
2012-09-24,2.0444444444,1,1,10.8353,1039.99,18,734770
2012-09-25,0.05,1,1,10.948,1037.68,18,734771
2012-09-26,-0.1388888889,1,0.92,15.2628,1030.33,18,734772
2012-09-27,6.2055555556,1,0.96,17.5651,1031.01,18,734773
2012-09-28,5.1611111111,1,0.99,13.9587,1036.82,18,734774
2012-09-29,6.8333333333,1,1,12.236,1038.47,18,734775
2012-09-30,23.7,0,0.9,26.4523,1030.09,18,734776
2012-10-01,28.6388888889,0,0.93,24.633,1019.06,16,734777
2012-10-02,28.6777777778,0,0.78,27.1124,1018.46,18,734778
2012-10-03,24.8833333333,0,0.97,20.0123,1020.99,18,734779
2012-10-04,28.5944444444,0,0.69,15.1179,1015.73,18,734780
2012-10-05,27.6166666667,0,1,22.6527,1011.97,18,734781
2012-10-06,22.2333333333,0,1,10.5777,1012.99,18,734782
2012-10-07,25.9,0,1,10.0303,1013.94,18,734783
2012-10-08,20.0777777778,0,0.99,17.0499,1012.97,18,734784
2012-10-09,24.9722222222,0,1,17.0338,1019.38,18,734785
2012-10-10,29.95,0,1,25.1321,1019.68,18,734786
2012-10-11,26.0388888889,0,1,21.7994,1019.6,18,734787
2012-10-12,31.0611111111,0,0.96,23.0874,1019.2,18,734788
2012-10-13,7.2666666667,0,0.96,21.6867,1012.76,18,734789
2012-10-14,7.7111111111,0,1,20.9944,1010.64,17,734790
2012-10-15,9.95,0,0.92,20.0284,1016.24,18,734791
2012-10-16,9.8388888889,0,0.85,28.014,1015.24,18,734792
2012-10-17,9.9555555556,0,1,14.1036,1013.53,18,734793
2012-10-18,28.65,0,0.92,17.4202,1017.87,18,734794
2012-10-19,31.1111111111,0,0.84,24.9872,1017.96,18,734795
2012-10-20,30.9777777778,0,0.89,12.0589,1017.55,18,734796
2012-10-21,33.8388888889,0,0.89,13.7977,1015.62,13,734797
2012-10-22,32.5444444444,0,0.83,27.2573,1018.82,13,734798
2012-10-23,27.6611111111,0,0.73,16.9372,1022.56,18,734799
2012-10-24,28.8388888889,0,0.74,13.846,1022.6,18,734800
2012-10-25,30.0166666667,0,0.8,10.6743,1019.73,17,734801
2012-10-26,32.7777777778,0,0.83,10.7548,1018.03,18,734802
2012-10-27,33.9555555556,0,0.81,13.8782,1016.53,22,734803
2012-10-28,32.8444444444,0,0.92,10.8997,1018.98,17,734804
2012-10-29,31.9,0,0.87,25.6634,1019.92,17,734805
2012-10-30,27.7055555556,0,0.9,11.4954,1019.98,18,734806
2012-10-31,28.8388888889,0,0.72,12.7673,1017.94,18,734807
2012-11-01,21.8111111111,0,0.99,24.2305,1022.9,23,734808
2012-11-02,17.0611111111,0,1,24.7296,1018.43,18,734809
2012-11-03,22.8222222222,0,0.88,24.7457,1018.58,18,734810
2012-11-04,23.8611111111,0,0.9,21.091,1019.39,18,734811
2012-11-05,22.8,0,0.83,19.7708,1027.12,17,734812
2012-11-06,26.0388888889,0,0.95,17.1143,1028.24,18,734813
2012-11-07,27.7055555556,0,0.89,15.7619,1025.76,18,734814
2012-11-08,27.9166666667,0,0.82,14.8925,1018.38,18,734815
2012-11-09,27.7333333333,0,0.96,16.6313,1021.22,18,734816
2012-11-10,24.1333333333,0,1,10.787,1021.13,18,734817
2012-11-11,32.2444444444,0,0.93,10.8514,1020.01,18,734818
2012-11-12,25.9722222222,0,0.99,19.9157,1020.01,18,734819
2012-11-13,31.1277777778,0,0.74,13.4918,1016.33,18,734820
2012-11-14,30.8555555556,0,0.89,10.9802,1015.53,18,734821
2012-11-15,25.6055555556,0,0.79,16.7279,1022.91,18,734822
2012-11-16,23.9722222222,0,0.81,14.1519,1024.86,18,734823
2012-11-17,28.8611111111,0,0.78,20.3343,1021.14,18,734824
2012-11-18,28.8388888889,0,0.88,20.4148,1020.24,18,734825
2012-11-19,8.7944444444,0,0.97,19.9479,1014.49,18,734826
2012-11-20,17.8277777778,0,0.99,17.5812,1015.43,18,734827
2012-11-21,20.5666666667,0,0.96,26.404,1013.15,18,734828
2012-11-22,18.7944444444,0,1,26.565,1025.26,17,734829
2012-11-23,17.8,0,0.96,17.5329,1027.66,17,734830
2012-11-24,17.1722222222,0,0.93,21.1071,1027.95,18,734831
2012-11-25,18.9333333333,0,0.93,16.5508,1026.24,18,734832
2012-11-26,22.1722222222,0,0.92,10.7065,1025.02,18,734833
2012-11-27,22.8,0,0.99,14.49,1022.78,18,734834
2012-11-28,22.2666666667,0,0.96,13.9104,1019.98,17,734835
2012-11-29,11,0,1,29.8494,1018.26,18,734836
2012-11-30,23.8388888889,0,0.88,17.6617,1023.6,18,734837
2012-12-01,8.8888888889,1,0.89,20.93,1033.01,18,734838
2012-12-02,18.6388888889,1,0.84,14.49,1034.03,17,734839
2012-12-03,32.9111111111,0,0.74,20.7368,1023.04,18,734840
2012-12-04,26.0611111111,0,0.79,22.0248,1023.06,18,734841
2012-12-05,27.0833333333,0,0.71,19.8513,1021.14,18,734842
2012-12-06,32.2666666667,0,0.78,28.2555,1017.64,17,734843
2012-12-07,35.1388888889,0,0.82,14.9086,1017.51,18,734844
2012-12-08,31.2666666667,0,0.85,16.5991,1014.74,17,734845
2012-12-09,27.6944444444,0,0.86,29.5113,1015.1,18,734846
2012-12-10,5.0333333333,0,0.95,24.15,1013.54,18,734847
2012-12-11,5.0166666667,1,0.89,27.1929,1016.4,18,734848
2012-12-12,8.9388888889,0,0.96,38.64,1012.8,18,734849
2012-12-13,10,0,0.96,35.42,1016.4,18,734850
2012-12-14,5,0,0.92,29.9782,1016.1,18,734851
2012-12-15,2.7944444444,1,0.92,30.59,1022.5,17,734852
2012-12-16,2.2222222222,1,0.92,12.88,1031.25,17,734853
2012-12-17,2.2222222222,1,0.96,16.1483,1032.8,18,734854
2012-12-18,6.1111111111,1,0.92,16.1,1032.8,17,734855
2012-12-19,10,1,0.96,16.1,1032.78,18,734856
2012-12-20,7.7777777778,1,1,25.76,1029.51,18,734857
2012-12-21,7.2222222222,1,0.88,27.3861,1018.97,17,734858
2012-12-22,6.1277777778,0,0.82,35.42,1013.1,17,734859
2012-12-23,4.0277777778,1,0.93,25.76,1017.98,17,734860
2012-12-24,3.9222222222,0,0.96,16.1,1019.7,18,734861
2012-12-25,33.8166666667,0,0.93,17.71,1024.8,18,734862
2012-12-26,36.2,0,0.81,14.973,1014.97,18,734863
2012-12-27,32.5888888889,0,0.78,28.8995,1014.25,18,734864
2012-12-28,32.7277777778,0,0.97,23.5704,1015.03,18,734865
2012-12-29,29.0444444444,0,0.87,21.1876,1016.26,18,734866
2012-12-30,26.2444444444,0,0.9,22.5078,1018.16,18,734867
2012-12-31,24.8833333333,0,0.99,33.971,1023.43,16,734868
2013-01-01,18.8888888889,1,1,22.0087,1017.15,17,734869
2013-01-02,1.0611111111,1,0.99,23.6348,1020.64,17,734870
2013-01-03,2.7111111111,1,1,25.1643,1016.89,18,734871
2013-01-04,7.5388888889,0,0.93,37.6579,1016.99,22,734872
2013-01-05,9.95,1,1,22.0087,1022.08,18,734873
2013-01-06,13.3555555556,0,1,17.5168,1019.1,18,734874
2013-01-07,14.4277777778,0,1,28.4809,1003.56,18,734875
2013-01-08,9.9444444444,1,0.95,28.3199,1025.44,18,734876
2013-01-09,12.9444444444,1,0.99,26.3396,1028.91,17,734877
2013-01-10,21.8777777778,0,1,14.1197,1018.14,17,734878
2013-01-11,23.8666666667,0,1,14.3451,1016.85,18,734879
2013-01-12,27.15,0,0.99,13.8138,1014.55,18,734880
2013-01-13,27.6111111111,1,1,12.4936,1023.9,18,734881
2013-01-14,10.05,1,1,20.2377,1021.88,23,734882
2013-01-15,13.9055555556,0,1,13.3308,1000.39,18,734883
2013-01-16,13.8388888889,0,1,15.7297,1001.73,17,734884
2013-01-17,13.6777777778,0,1,19.803,998.76,17,734885
2013-01-18,8.8166666667,0,1,32.8601,997.63,17,734886
2013-01-19,-0.1111111111,1,1,34.1642,1021.18,18,734887
2013-01-20,2.2111111111,1,0.99,14.0231,1022.79,17,734888
2013-01-21,5.0055555556,1,0.83,37.9638,1019.08,17,734889
2013-01-22,11.1333333333,0,1,42.2303,1004.79,18,734890
2013-01-23,7.7333333333,0,0.92,21.0266,1021.84,18,734891
2013-01-24,14.9722222222,1,1,20.3343,1022.3,18,734892
2013-01-25,10.8111111111,0,1,28.3682,1008.09,17,734893
2013-01-26,7.1555555556,0,0.99,40.6042,1010.07,17,734894
2013-01-27,4.9777777778,1,0.88,33.0211,1019.04,18,734895
2013-01-28,2.7277777778,1,0.7,26.243,1022.45,17,734896
2013-01-29,-0.0722222222,1,1,24.7135,1019.17,18,734897
2013-01-30,0.0666666667,1,1,11.8496,1013.3,18,734898
2013-01-31,29.9055555556,1,1,15.7458,1020.65,24,734899
2013-02-01,31.1444444444,0,0.88,20.1894,1022.22,18,734900
2013-02-02,32.7777777778,0,0.97,10.2396,1018.66,17,734901
2013-02-03,18.9111111111,0,0.93,21.8638,1022.85,18,734902
2013-02-04,20.9055555556,0,0.99,14.0392,1022.54,18,734903
2013-02-05,21.9388888889,0,1,12.6546,1019.05,18,734904
2013-02-06,23.8833333333,0,1,15.1823,1017.22,18,734905
2013-02-07,17.7388888889,0,0.99,25.2609,1015.15,18,734906
2013-02-08,22.9666666667,0,0.99,27.048,1017.03,18,734907
2013-02-09,30.0611111111,0,1,14.2002,1021.55,18,734908
2013-02-10,30.9555555556,0,0.98,21.7672,1023.45,18,734909
2013-02-11,29.9722222222,0,0.91,20.9461,1022.36,18,734910
2013-02-12,27.4277777778,0,1,12.5741,1018.82,17,734911
2013-02-13,26.0555555556,0,0.99,21.1393,1010.81,18,734912
2013-02-14,25.0222222222,0,1,26.1303,1010.27,17,734913
2013-02-15,23.7555555556,0,0.95,23.2001,1014,18,734914
2013-02-16,25.9944444444,0,0.9,23.2806,1017.77,18,734915
2013-02-17,27.7111111111,0,0.96,15.6975,1016.84,17,734916
2013-02-18,29.6555555556,0,0.99,12.2843,1016.04,17,734917
2013-02-19,31.1333333333,0,0.99,9.3541,1016.85,18,734918
2013-02-20,33.9111111111,0,0.97,10.8192,1017.32,18,734919
2013-02-21,35,0,0.97,9.3219,1016.53,17,734920
2013-02-22,23.2277777778,0,1,19.32,1015.21,17,734921
2013-02-23,33.9555555556,0,0.96,12.88,1015.93,17,734922
2013-02-24,35.0944444444,0,0.84,15.8585,1014.06,23,734923
2013-02-25,34.9555555556,0,0.96,13.6206,1013.73,18,734924
2013-02-26,28.8166666667,0,1,18.6921,1012.62,17,734925
2013-02-27,27.0888888889,0,1,29.7528,1012.24,17,734926
2013-02-28,17.5111111111,0,0.93,22.1536,1018.68,18,734927
2013-03-01,12.2888888889,0,0.94,21.6545,1014.08,17,734928
2013-03-02,12.8,0,0.99,31.4594,1021.22,18,734929
2013-03-03,22.8666666667,0,0.99,10.7226,1021.95,18,734930
2013-03-04,23.8111111111,0,0.92,22.9908,1026.86,18,734931
2013-03-05,12.7055555556,0,0.89,25.116,1032.92,18,734932
2013-03-06,19.9388888889,0,0.93,21.1876,1026.68,18,734933
2013-03-07,16.1777777778,0,0.81,15.5526,1033.21,17,734934
2013-03-08,11.1555555556,1,0.92,10.948,1034.12,18,734935
2013-03-09,14.9722222222,1,0.92,16.3254,1029.54,18,734936
2013-03-10,16.25,0,0.96,20.3021,1018.46,18,734937
2013-03-11,18.7222222222,0,0.94,13.8138,1018.2,18,734938
2013-03-12,20.1388888889,0,0.95,16.583,1015.22,18,734939
2013-03-13,11.7111111111,0,0.99,21.5901,1016.81,18,734940
2013-03-14,17.25,0,0.96,17.0982,1014.88,17,734941
2013-03-15,22.1777777778,0,1,24.6491,1019.9,17,734942
2013-03-16,24.8611111111,0,0.96,21.6223,1021.18,18,734943
2013-03-17,22.1055555556,0,0.96,10.9319,1022.37,18,734944
2013-03-18,21.1555555556,0,0.96,9.2897,1022.43,24,734945
2013-03-19,21.0388888889,0,1,26.404,1017.04,18,734946
2013-03-20,15.1166666667,0,0.88,26.082,1015.8,18,734947
2013-03-21,17.1944444444,0,0.93,39.2357,1022.73,23,734948
2013-03-22,16.1777777778,0,0.96,17.0821,1025.91,18,734949
2013-03-23,12.1722222222,0,0.89,24.8262,1025.86,18,734950
2013-03-24,21.25,0,0.88,16.8406,1024.87,17,734951
2013-03-25,22.7,0,0.96,15.5687,1022.31,17,734952
2013-03-26,21.1833333333,0,1,15.7458,1022.17,17,734953
2013-03-27,24.0777777778,0,0.86,24.9389,1020.06,17,734954
2013-03-28,24.9277777778,0,0.93,14.7315,1022.08,18,734955
2013-03-29,23.8611111111,0,0.96,11.27,1022.5,17,734956
2013-03-30,22.8,0,1,16.3898,1019.98,18,734957
2013-03-31,23.8666666667,0,0.95,17.4524,1019.24,18,734958
2013-04-01,7.8666666667,1,0.99,12.558,1037.14,18,734959
2013-04-02,0.9944444444,1,1,16.3576,1015.98,18,734960
2013-04-03,7.8055555556,0,1,26.404,1011.8,17,734961
2013-04-04,12.0722222222,0,0.93,38.7366,1019.24,17,734962
2013-04-05,12.0166666667,0,1,11.27,1020.64,17,734963
2013-04-06,7.8722222222,0,1,14.329,1023.73,18,734964
2013-04-07,6.4111111111,0,1,9.6761,1028.18,18,734965
2013-04-08,7.4333333333,1,1,29.3664,1026.77,18,734966
2013-04-09,2.9388888889,1,0.95,22.1697,1034.6,18,734967
2013-04-10,7.85,1,0.99,15.617,1034.5,18,734968
2013-04-11,6.9944444444,0,0.99,21.8477,1027.39,18,734969
2013-04-12,3.4722222222,1,0.96,10.9641,1033.59,18,734970
2013-04-13,5.0944444444,1,0.96,12.397,1027.09,18,734971
2013-04-14,5.0222222222,1,0.99,23.1357,1023.65,18,734972
2013-04-15,3.9833333333,1,0.89,50.1354,1022.19,18,734973
2013-04-16,7.1722222222,0,0.79,25.921,1028.68,18,734974
2013-04-17,8.8444444444,1,0.89,30.6866,1029.77,18,734975
2013-04-18,11.0444444444,0,0.9,36.064,1023.73,18,734976
2013-04-19,5.65,1,1,17.4363,1013.38,18,734977
2013-04-20,4.7722222222,1,0.83,32.8923,1012.19,18,734978
2013-04-21,7.65,0,1,14.2807,1019.46,18,734979
2013-04-22,7.1333333333,0,1,9.2575,1019.7,18,734980
2013-04-23,7.7777777778,1,1,14.2807,1022.45,18,734981
2013-04-24,3.8388888889,1,0.99,14.1036,1023.3,18,734982
2013-04-25,2.9555555556,1,1,15.4077,1021.84,18,734983
2013-04-26,7.0833333333,0,0.93,24.8423,1017.9,18,734984
2013-04-27,9.9444444444,0,1,28.7868,1016.31,18,734985
2013-04-28,7.0111111111,1,0.88,15.8424,1019.23,18,734986
2013-04-29,5.95,1,1,27.4505,1017.28,18,734987
2013-04-30,8.6833333333,0,0.88,43.2929,1024.6,18,734988
2013-05-01,17.7777777778,0,0.93,15.456,1027.04,18,734989
2013-05-02,26.0166666667,0,0.9,16.905,1012.37,18,734990
2013-05-03,26.0388888889,0,0.92,26.243,1016.27,18,734991
2013-05-04,16.0944444444,0,0.92,14.168,1021.88,18,734992
2013-05-05,24.9277777778,0,0.94,32.7313,1022.58,18,734993
2013-05-06,15.4111111111,0,0.96,15.778,1025.72,26,734994
2013-05-07,25.9666666667,0,0.89,9.5473,1025.8,18,734995
2013-05-08,25.0166666667,0,0.86,9.66,1020.81,18,734996
2013-05-09,24.9944444444,0,0.86,13.6367,1027.11,18,734997
2013-05-10,18.9555555556,0,0.95,9.1931,1028.25,18,734998
2013-05-11,21.6444444444,0,0.86,15.0535,1027.98,18,734999
2013-05-12,17.0833333333,0,0.93,12.6707,1022.5,18,735000
2013-05-13,27.5888888889,0,0.96,20.5275,1020.81,18,735001
2013-05-14,20.2,0,1,10.9158,1020.01,18,735002
2013-05-15,19.5388888889,0,0.99,23.1679,1015.71,18,735003
2013-05-16,19.9055555556,0,0.96,17.6939,1016.12,18,735004
2013-05-17,20.9,0,0.89,20.608,1017.66,21,735005
2013-05-18,15.3055555556,0,1,24.5042,1016.73,18,735006
2013-05-19,23.6666666667,0,0.91,20.4792,1014.82,18,735007
2013-05-20,18.6388888889,0,0.93,34.5667,1006.79,18,735008
2013-05-21,17.0444444444,0,0.9,19.642,1007,18,735009
2013-05-22,17.6,0,0.95,32.1517,1022.81,18,735010
2013-05-23,22.6166666667,0,0.89,21.6545,1023.73,17,735011
2013-05-24,18.8611111111,0,0.9,24.8584,1019.03,18,735012
2013-05-25,21.0611111111,0,0.96,30.8798,1025.94,18,735013
2013-05-26,19.8833333333,0,0.93,14.0392,1026.29,18,735014
2013-05-27,20.95,0,0.74,33.6329,1020.09,18,735015
2013-05-28,22.7055555556,0,0.96,34.3574,1014.63,18,735016
2013-05-29,22.1055555556,0,0.89,16.0195,1017.15,18,735017
2013-05-30,14.8888888889,0,0.93,15.3755,1019.01,18,735018
2013-05-31,21.1888888889,0,0.89,19.7064,1018.77,18,735019
2013-06-01,27.0388888889,0,0.93,26.243,1029.3,18,735020
2013-06-02,11.1333333333,0,0.96,16.261,1030.47,18,735021
2013-06-03,2.7555555556,1,0.92,34.5506,1031.51,18,735022
2013-06-04,3.8833333333,1,0.96,17.3558,1031.8,18,735023
2013-06-05,13.9111111111,0,0.9,26.8548,1024.51,18,735024
2013-06-06,20.0666666667,1,0.95,31.3467,1020.36,18,735025
2013-06-07,8.95,1,0.96,15.6331,1025.69,18,735026
2013-06-08,13.8666666667,0,0.96,26.9675,1014,18,735027
2013-06-09,21.1722222222,0,0.93,31.2018,1017.18,18,735028
2013-06-10,22.7111111111,0,1,34.0515,1020.35,18,735029
2013-06-11,24.6166666667,0,0.99,15.5043,1016.96,18,735030
2013-06-12,22.7555555556,0,0.96,15.5365,1018.86,18,735031
2013-06-13,17.0222222222,0,0.93,26.0337,1026.01,18,735032
2013-06-14,12.2444444444,0,0.94,13.7172,1021.27,18,735033
2013-06-15,12.0833333333,0,0.96,30.9442,1021.93,18,735034
2013-06-16,10.0722222222,0,0.93,25.0999,1026.63,18,735035
2013-06-17,12.3111111111,0,0.93,17.2914,1025.66,18,735036
2013-06-18,7.8666666667,0,0.93,18.4345,1025.14,18,735037
2013-06-19,12.5777777778,0,0.95,14.0231,1029.01,18,735038
2013-06-20,12.0833333333,0,0.97,9.3541,1027.42,18,735039
2013-06-21,9.6722222222,0,1,16.6796,1023.82,18,735040
2013-06-22,12.2222222222,0,0.96,30.3324,1020.78,18,735041
2013-06-23,19.8388888889,0,0.96,39.1391,1019.21,18,735042
2013-06-24,13.8666666667,0,0.92,31.7653,1006.82,25,735043
2013-06-25,12.5222222222,0,1,18.7082,1006.34,18,735044
2013-06-26,9.8833333333,0,1,13.5723,1006.9,18,735045
2013-06-27,12.6222222222,0,0.96,17.388,1006.9,18,735046
2013-06-28,9.9611111111,0,1,28.5936,1007.17,18,735047
2013-06-29,3.8611111111,0,0.95,34.6794,1022.09,18,735048
2013-06-30,6.8333333333,1,0.92,27.9013,1031.6,18,735049
2013-07-01,20.9944444444,0,0.78,26.7582,1023.56,18,735050
2013-07-02,26.0388888889,0,0.94,21.4935,1010.18,18,735051
2013-07-03,16.1833333333,0,1,21.1393,1008.93,18,735052
2013-07-04,24.9277777778,0,0.92,24.3754,1007.76,18,735053
2013-07-05,27.2444444444,0,0.89,23.1518,1011.51,18,735054
2013-07-06,18.7277777778,0,1,35.5327,1012.26,18,735055
2013-07-07,18.7944444444,0,1,23.8924,1003.22,25,735056
2013-07-08,25.9944444444,0,0.96,18.7404,1016.63,18,735057
2013-07-09,25.95,0,0.95,21.2842,1020.44,18,735058
2013-07-10,12.2611111111,0,0.88,20.5597,1012.26,18,735059
2013-07-11,19.8833333333,0,1,22.8781,1006.9,18,735060
2013-07-12,17.0166666667,0,0.96,14.2324,1003.18,18,735061
2013-07-13,31.0388888889,0,0.96,13.8782,1019.8,18,735062
2013-07-14,26.0611111111,0,1,26.726,1018.19,18,735063
2013-07-15,25.9055555556,0,0.9,24.8906,1011.99,18,735064
2013-07-16,17.6888888889,0,1,30.2841,1009.11,18,735065
2013-07-17,14.8833333333,0,0.91,26.5167,1013.44,18,735066
2013-07-18,17.75,0,0.97,27.8047,1014.79,18,735067
2013-07-19,23.7722222222,0,1,8.0822,1012.94,18,735068
2013-07-20,22.7277777778,0,0.93,24.6008,1006.17,18,735069
2013-07-21,22.9111111111,0,1,40.3144,1014.97,18,735070
